e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
-1.7580992,2.0608943,8.760374,9.167115,5.9653153,2.7304924,-1.7580824,5.0630684,7.8208776,5.010787,5.9892397,4.1878204,3.5477965,-1.7578604,-0.65747476
-1.7580993,4.7301946,4.572834,1.3075829,5.0410576,0.5565829,-1.7580904,-0.6244746,1.6607771,3.4646113,-0.5309307,1.2134154,2.8318071,-1.7578381,-0.8644111
-1.7542001,2.4942799,5.2152433,0.97210133,4.330056,1.4055585,-1.7580988,9.649178,-1.082395,6.054299,2.9913132,3.240039,0.2843781,-1.7578849,2.321016
-1.7580993,0.32657123,3.4061017,4.5537767,7.2973533,3.9222047,-1.7580993,3.4409919,2.2316043,8.587417,11.141861,1.3644775,4.5523195,-1.7571516,0.58323807
-1.7580993,5.77342,8.92115,0.39869177,3.4443872,4.734004,-1.7580993,10.744006,-0.87913424,12.914422,7.8455706,5.614814,6.55841,-1.758097,7.21402
-1.7580993,3.2650335,9.231092,3.441871,14.480566,7.2481656,-1.7580993,3.2473025,0.521788,3.8449056,4.7850633,3.6951034,8.717178,-1.7580984,9.636614
-1.7580991,3.569633,5.3318605,2.6785085,4.65496,2.5143986,-1.7580993,0.9151669,1.3970672,6.281092,5.620883,1.2432581,7.612806,-1.7570132,4.5769362
-1.7580993,5.869547,6.1273203,-0.3259206,13.171709,6.9016004,-1.7580993,1.6128306,4.2888947,2.6486278,6.412773,4.1896915,9.169014,-1.7580278,4.7918963
-1.7580993,2.2831483,3.6967344,0.21744046,13.0589485,2.018357,-1.7580993,6.62435,-0.54803944,2.0393775,7.8447495,0.9832085,11.854007,-1.7578589,2.85254
-1.7580988,4.5338526,6.7060213,-0.38970724,5.255463,3.6628172,-1.7580993,6.8849697,0.16526966,10.713145,6.0405364,-0.21383816,10.590425,-1.7580198,6.4477706
-1.7580993,-0.20668504,3.6660888,-0.34219307,6.5606437,1.6680746,-1.7580982,0.42610097,0.25434083,10.448576,4.477125,2.6950302,3.8033264,-1.7557496,3.9119754
-1.7580987,0.6073883,1.1633983,4.38702,6.673261,0.4346933,-1.757212,5.542523,1.8542469,5.401148,8.956983,0.26893017,2.5510345,-1.7570226,2.2048824
-1.7580993,3.28878,0.6756378,7.5553875,13.618526,2.53437,-1.7580993,-0.39417616,7.227955,4.6774445,6.388272,2.2983038,6.0503173,-1.756946,4.4309006
-1.7580993,0.7501609,2.605917,9.70628,9.737414,1.8386427,-1.7580993,3.0176446,-0.966715,2.737512,7.0678396,6.629676,3.1817648,-1.7579628,4.77962
-1.7580993,3.6899471,1.6891706,8.754834,8.590511,2.1361678,-1.7580993,1.0163718,-0.17724341,1.118902,6.2371197,2.2819536,2.7020226,-1.7574801,1.7129422
-1.7580957,3.7276554,4.2363524,7.35482,10.3193445,4.8684964,-1.7580993,6.5593514,-0.4844532,6.7268033,11.190138,2.9304814,7.083149,-1.757162,5.1201906
-1.7579535,5.2567616,8.502161,2.450708,9.16138,2.7360203,-1.7580992,3.9507296,2.2428732,0.46085188,4.757712,2.700656,6.5612016,-1.7571242,7.623062
-1.7580881,2.0315669,1.3382919,5.426577,8.464363,2.920583,-1.7478284,4.0936546,-0.64493936,7.054799,0.7025707,4.7652597,1.3600724,-1.7580302,6.368863
-1.7580993,5.0307183,3.3749168,2.4681113,4.6235642,1.3802991,-1.7579291,0.6867599,0.7652942,3.9221435,1.0385511,0.5927321,3.3053002,-1.7568012,-0.058210604
-1.7580993,5.3144765,6.682877,5.115817,17.032024,6.8042665,-1.7580991,2.9137256,0.7417376,4.2871685,1.4474268,7.2276745,0.6815748,-1.7580992,1.8022672
-1.7580966,4.355759,5.785868,2.8452694,4.530744,2.9355571,-1.7580963,3.1019735,1.0538054,10.275452,3.599179,1.4273245,0.8389701,-1.757947,4.1155186
-1.7580993,3.2381134,7.3051753,1.5370902,18.094648,5.1456947,-1.7580993,0.97456396,0.77031785,5.242065,8.090202,6.9954233,8.728375,-1.7580973,6.5650644
-1.7567223,4.8190513,0.2279056,8.584381,6.5698338,2.0640864,-1.7580993,4.558582,0.6518839,4.701158,5.7630267,2.7752001,8.453914,-1.7574352,6.478023
-1.7580992,6.404289,4.439912,-1.4300325,18.335966,4.1530113,-1.7580993,6.133177,2.114303,1.3917606,7.6747794,3.5594738,10.01372,-1.7580924,5.3527346
-1.7580993,0.16469827,-1.574839,5.346833,3.1564765,2.9590874,-1.7580409,2.113335,0.9415793,8.791638,6.3926044,-1.065161,2.5313451,-1.7575685,7.734041
-1.7534254,3.739042,4.1436095,2.4719677,5.6250825,3.282108,-1.7580993,4.6437917,0.5604902,1.2148498,5.5434337,3.8478825,9.599117,-1.7499226,5.9389014
-1.7569301,3.1258633,2.5116343,1.6674546,10.541746,3.2560482,-1.7580993,4.7275276,2.410399,2.3549168,8.63194,-0.60406494,7.571199,-1.7572973,6.946419
-1.7580993,5.74558,2.4213386,2.6191165,10.339025,2.9790735,-1.7580993,3.6948538,1.0583317,-0.6399722,6.9265027,0.38756964,8.479342,-1.7527901,3.5852547
-1.7580993,1.8217418,7.3283134,3.2426462,9.289551,4.9606004,-1.7579709,2.7332046,6.348376,6.1940503,2.1107237,1.9874979,3.0360014,-1.7575294,0.3415895
-1.758099,7.705296,5.390843,3.5365634,11.166993,5.1637473,-1.7580993,3.7404845,1.6697011,4.1268067,6.1250715,1.0780926,11.786107,-1.7580776,6.1539288
-1.7580993,5.2089963,13.609479,1.1256491,13.919123,5.180812,-1.7580993,8.910313,3.143627,8.916221,14.06623,5.9198484,7.7056274,-1.7580993,11.137807
-1.7580993,3.2028153,7.000664,2.0396652,15.862318,7.550019,-1.7580993,4.1161256,1.8015016,6.0363154,8.366052,2.5799375,12.671082,-1.7579805,4.2664075
-1.7580993,3.005939,3.0769129,1.2841948,14.991129,4.3782773,-1.7580993,4.733649,-1.0482597,2.4708564,8.02645,-1.233571,6.6357765,-1.7579256,5.6286163
-1.7580993,2.9956596,8.35098,1.2450289,20.549982,4.3697352,-1.7580993,1.3020269,0.6566321,6.6525016,8.23599,3.9107282,10.5871105,-1.7580987,8.665486
-1.7580985,4.322851,7.2338457,1.362159,17.35875,3.6709313,-1.7580993,2.2001853,5.9763236,8.438869,8.148973,8.409376,9.083204,-1.7580932,6.1845636
-1.7580738,3.019613,5.1687226,8.574164,6.111351,4.900215,-1.757928,7.0511937,4.109121,3.1323636,5.1150985,2.813834,3.4135332,-1.7580408,0.01822392
-1.7580993,6.475674,6.109775,6.671711,17.531912,4.426922,-1.7580993,3.076324,1.3112661,0.874214,13.008322,3.0771208,8.560178,-1.7580976,6.403831
-1.7580993,0.7185879,10.179705,2.544998,5.9385633,4.8277974,-1.7580993,10.885082,5.2267303,14.759561,10.749691,7.330585,4.998815,-1.7579249,7.992222
-1.7580993,1.662098,6.648236,2.982226,18.429945,3.762981,-1.7580993,1.9617659,0.4307001,4.363501,8.213106,8.803352,10.976614,-1.7580963,8.157168
-1.7580993,-0.072257295,5.4388633,6.884539,10.419918,3.6662233,-1.7580993,-0.42947906,7.3402085,1.9445032,8.619963,3.6455135,1.544489,-1.7580149,2.4611871
-1.7577237,7.8969035,3.2422087,6.3790126,13.198843,4.476455,-1.7580993,5.468378,2.2546356,7.7548485,7.990913,6.941047,7.555467,-1.7580929,6.8461056
-1.7579844,8.234463,2.8671381,6.529393,12.399082,4.579674,-1.7580993,5.129674,-0.47085583,6.8595695,7.9728107,7.5377474,8.3106,-1.7580944,7.3697476
-1.758099,1.8537743,5.4300656,6.4664636,16.233929,5.370787,-1.7580993,4.141032,-0.004675874,3.5890028,-1.2029964,6.9891143,3.3596773,-1.7580993,4.389144
-1.7571892,2.2483997,4.7941074,2.3584642,4.9567924,2.9850862,-1.7580993,9.375104,5.15483,3.4743989,7.2982006,5.352749,9.270095,-1.7521476,4.3260717
-1.7580854,2.6329863,11.063691,3.6406834,8.769144,1.2260076,-1.758005,7.1924357,0.8177603,9.205475,1.633275,2.4787352,0.3940167,-1.7580988,4.5951552
-1.7580993,2.978066,7.778365,2.4500287,17.712185,5.8408294,-1.7580993,-1.1112344,1.2073524,6.341436,10.92167,4.2819247,9.656784,-1.7580984,6.9511576
-1.7580993,2.1309593,5.1133723,13.584481,11.567112,7.51125,-1.7580993,9.134076,4.4682546,9.063141,10.075982,4.976002,7.033094,-1.7580851,4.9357567
-1.7580993,3.8123357,4.0002646,12.128977,2.7693646,-0.4626899,-1.7487899,3.0208385,2.2234528,6.4054823,-1.4344131,0.9647239,3.3470306,-1.7580479,3.1811326
-1.7580991,4.628106,11.207894,4.051563,15.070345,7.433959,-1.7580993,10.407843,0.81278247,8.955661,14.937228,7.708905,7.4511333,-1.758099,9.607803
-1.7409878,4.7394767,7.4273353,0.61416495,2.3928623,2.3171163,-1.7580967,4.006704,1.7067926,7.067378,5.871836,1.8040825,8.195333,-1.7548823,8.055233
-1.7580993,4.566667,2.495163,2.8907378,10.609935,1.5074751,-1.7580993,-1.1811191,2.8247294,4.841965,10.244551,3.139008,4.3614883,-1.7570417,-1.108865
-1.7532644,7.7747073,3.0652578,6.2452464,6.960724,2.3199723,-1.7580993,2.7886884,7.158924,5.2004256,6.4386435,3.6911194,7.5869246,-1.7574775,5.1506686
-1.757819,2.6324997,8.352967,3.6368282,11.022755,2.8871436,-1.7544167,6.039449,7.5099864,8.999229,1.9239116,1.2816764,4.4278374,-1.7579987,1.9612068
-1.7580993,2.1733046,7.046583,3.9144204,13.763767,4.275296,-1.7580993,-0.97405976,8.221149,4.690503,8.280912,5.682282,7.619704,-1.7577753,2.6596346
-1.7580798,5.835959,5.9067545,7.70727,2.7233922,0.35890403,-1.7580993,10.701012,6.640085,9.405617,9.38602,0.58682245,4.9285874,-1.7575043,3.587741
-1.7580993,6.210662,5.60317,4.05785,15.301355,3.4009314,-1.7580993,1.2361015,0.18294695,1.7585747,11.569819,2.5977333,4.1108656,-1.7580894,4.6634803
-1.7580993,3.777662,8.199269,0.43046656,19.585808,5.0558124,-1.7580993,2.2344637,0.85931563,4.814063,7.935411,2.5622666,10.364358,-1.758096,8.795934
-1.7580993,-0.725836,5.648954,4.319784,5.878477,1.7189394,-1.6813042,-0.8799487,1.2527332,7.802916,1.8658512,0.7100917,0.7957319,-1.7575934,2.2641177
-1.7580993,3.503558,7.729435,2.709981,18.017244,5.712969,-1.7580993,0.68444604,0.49530396,5.3394117,8.511433,5.0840983,9.2818775,-1.7580966,5.91261
-1.7580993,-0.42440906,3.13427,1.482603,5.576246,2.37322,-1.7565691,1.9934189,-1.0412731,6.7433085,0.19312528,2.7553177,1.5754879,-1.7477299,1.0912347
-1.7580872,5.906638,5.586963,-1.3025976,11.767229,5.857409,-1.7580993,2.082572,9.270184,3.3712971,5.7094245,6.149966,7.370993,-1.7580096,5.16972
-1.7571552,0.84452236,2.1125486,3.6927803,8.718589,4.2572093,-1.7580993,5.106234,-1.210652,0.17689094,2.4885857,1.6168225,6.83851,-1.7475536,8.502705
-1.7580993,2.9157023,6.9041376,7.4885864,2.563525,4.0580945,-1.758091,7.2888126,-0.12726057,7.107102,2.9010847,0.8577676,3.2134542,-1.7579865,3.3855429
-1.7580513,8.53737,1.6915356,2.4747443,13.046831,5.9239087,-1.7580993,1.9190001,1.9843402,7.8500767,7.8258815,4.828629,5.7872634,-1.7580658,2.9598475
-1.7580993,3.2381134,7.3051753,1.5370902,18.094648,5.1456947,-1.7580993,0.97456396,0.77031785,5.242065,8.090202,6.9954233,8.728375,-1.7580973,6.5650644
-1.7580993,2.2468982,3.137321,5.795977,17.630928,5.5899415,-1.7580993,2.2704298,0.19920464,5.7211356,6.105419,7.12806,8.69595,-1.7580982,7.404902
-1.7580993,2.9387217,12.854753,4.7023063,3.1201189,3.7907498,-1.7580993,7.8581896,-1.2155856,8.904466,4.0160203,0.68285394,3.4233038,-1.7580982,0.8251182
-1.7580993,1.7244492,7.534284,4.8933077,10.994908,4.185147,-1.7580993,-1.4099315,3.0364873,1.3776916,8.132117,1.7745041,8.145877,-1.7580982,13.574434
-1.7579836,-1.0870248,1.5109899,-1.2483745,4.710137,1.7691313,-1.7580993,6.74015,0.037921883,6.01205,4.386795,1.1390029,6.989593,-1.7507323,3.2951086
-1.7580993,1.7172378,7.611743,1.1156477,17.746754,6.02756,-1.7580993,-0.5491053,1.3745424,5.1450763,10.694712,6.9269986,8.843343,-1.7580985,7.559775
-1.7580993,2.6930318,11.882496,4.6516953,5.363167,3.476587,-1.7580982,8.536548,-0.34685794,7.8001246,5.8634763,2.797846,1.7712513,-1.7580978,0.16233808
-1.7580993,3.2836266,8.770029,4.8977165,3.1800578,3.8985693,-1.7579881,4.9335876,-1.2084386,6.6191154,5.774278,-1.1634965,2.5972984,-1.7572949,0.19095476
-1.7580993,3.2381134,7.3051753,1.5370902,18.094648,5.1456947,-1.7580993,0.97456396,0.77031785,5.242065,8.090202,6.9954233,8.728375,-1.7580973,6.5650644
-1.7580993,5.2072186,1.2156237,8.488067,6.1711125,6.0879817,-1.7580993,-0.029905748,2.124949,4.1714807,7.7696686,0.06468689,6.8202996,-1.7576994,6.813366
-1.7580993,8.354631,0.4512884,0.011776881,10.761879,3.6129572,-1.7580993,0.6664684,2.931313,4.2210402,6.5107336,4.098174,8.151077,-1.7574592,4.434872
-1.758059,3.8825402,7.016673,-0.5036254,10.98583,3.9387026,-1.7580993,2.33468,0.5689819,9.563411,7.776568,4.344248,7.1587563,-1.7580848,5.2269464
-1.7580993,4.5044713,8.951036,0.47295478,13.521873,5.064201,-1.7580993,12.593995,-0.32519338,6.2804494,14.453216,7.6638494,7.545178,-1.758098,7.226314
-1.7580993,3.569719,4.165314,0.32862929,13.502105,6.138177,-1.7580993,0.5119051,1.1853923,5.428372,6.28528,4.499934,8.509579,-1.7579437,0.97439283
-1.7580993,0.10696387,10.348264,11.09069,9.197211,1.7295096,-1.7580992,2.8926394,-1.5082719,-0.6293397,7.0980372,1.6363735,3.5622473,-1.7580988,2.5149484
-1.7580993,4.5712943,6.753397,0.48379228,16.77275,5.7299957,-1.7580993,1.9178327,1.2092928,3.5024269,7.3765335,4.8144355,8.920037,-1.758076,6.5215178
-1.7580987,5.3265467,7.776203,2.100395,12.829386,7.1354055,-1.7580993,4.036551,4.3076553,2.7455716,5.5471125,4.698701,8.128823,-1.7580911,7.7593174
-1.7580993,5.0212574,5.027642,1.308217,9.547683,5.3148675,-1.7580993,-0.23332487,0.8969097,3.5838022,3.8749025,3.0772614,9.117888,-1.7580646,4.4362087
-1.7580993,-1.3182694,6.2112966,3.0227678,5.36893,0.4110738,-1.7459637,-0.44811422,0.028149307,7.3881216,1.4308131,0.7606289,1.9171535,-1.7549877,0.7140681
-1.7579423,4.3457527,6.454891,0.56596607,4.3571143,4.1204815,-1.7580973,4.9451795,-0.25944242,8.68581,6.31137,2.1593556,4.562108,-1.7580446,7.33722
-1.7580991,3.807483,6.8130894,3.9330914,6.485966,3.7327912,-1.7580993,2.968604,6.391181,2.039803,4.796272,2.4320183,6.4494915,-1.7503445,5.8478956
-1.7580268,4.4621005,7.7311196,6.453375,4.6316047,2.6130538,-1.7580968,4.2974277,5.8293285,6.8319564,6.822932,2.2652967,4.174747,-1.7580832,3.542704
-1.7580993,3.2381134,7.3051753,1.5370902,18.094648,5.1456947,-1.7580993,0.97456396,0.77031785,5.242065,8.090202,6.9954233,8.728375,-1.7580973,6.5650644
-1.7580993,3.8913908,6.9639974,2.0280645,17.669668,4.996816,-1.7580993,0.792548,1.3033438,5.3390326,8.204787,5.997796,8.525656,-1.7580965,6.3566337
-1.7555392,1.3780023,3.0969377,2.550953,2.187186,1.8516225,-1.7580993,3.7594805,-1.1360554,8.580083,5.0717316,3.7249968,7.9882994,-1.7556964,7.9467225
-1.7499151,5.191192,6.1567893,2.2491343,5.4160495,0.52115524,-1.7580993,5.5484676,2.4895284,11.597062,7.4287243,1.9369903,8.49094,-1.7580911,6.886599
-1.7580993,2.617274,4.819107,0.06422367,12.081926,6.396019,-1.7580993,2.4811325,2.3358798,5.0450473,6.4635262,3.7367456,9.877644,-1.7576332,2.2804592
-1.7580993,2.7033675,5.8911686,6.2331357,8.033153,2.6158926,-1.7580969,6.810236,-0.026218679,0.59216076,7.3194213,0.5325317,3.1874359,-1.7577709,1.0705439
-1.7580979,5.5842443,5.8498864,3.4695067,13.120922,3.2964694,-1.7580993,3.773348,-0.8329416,-0.22669852,1.834574,4.150521,4.3434896,-1.7580978,6.833168
-1.7580993,8.793684,6.7501464,0.6674975,17.488356,7.0633984,-1.7580993,2.1189556,1.6496015,4.562101,7.247764,7.5848856,12.156801,-1.758098,6.322141
-1.7580993,2.9956596,8.35098,1.2450289,20.549982,4.3697352,-1.7580993,1.3020269,0.6566321,6.6525016,8.23599,3.9107282,10.5871105,-1.7580987,8.665486
-1.7580993,6.6955385,8.096946,8.392389,6.695581,3.2185829,-1.7580833,4.735381,0.42189935,1.6875274,6.3042636,1.715242,4.6519384,-1.7579927,1.3423802
-1.7572966,6.0857563,4.78494,1.638958,7.8177056,5.2934604,-1.7580993,4.821391,2.1940975,8.423062,6.3672915,3.5206761,8.787861,-1.7580972,8.816168
-1.7578998,8.210566,5.63348,2.5064971,11.240643,7.1348605,-1.7580993,3.8781176,3.5422502,7.366488,5.755848,1.6697918,9.985322,-1.758099,11.004209
-1.7544196,5.519624,4.2524624,5.8526063,1.9830852,3.6330829,-1.7580296,2.1539464,0.6001683,6.3449306,3.9241283,-0.46361488,8.26187,-1.7519851,9.997524
-1.7569462,4.489555,8.148037,0.1964041,7.9433846,3.1212666,-1.7580991,3.079688,1.1879251,6.680139,4.3429294,1.5945557,7.610732,-1.7579861,5.2403555
-1.7580993,6.22879,7.495557,2.5787563,10.80633,5.3348975,-1.7580993,0.6550387,0.7264736,3.4364328,5.8112035,2.0674922,10.087384,-1.7580858,6.042292
-1.7580959,4.9133873,1.6903133,-1.1286691,10.978384,4.6940284,-1.7580993,3.9729788,3.1684082,0.3108819,4.655596,0.063348055,7.6231966,-1.7522769,5.840166
-1.7580949,2.1360765,4.652529,0.7655025,7.00253,1.6500043,-1.7580993,2.5619154,-0.6302237,12.190193,5.976918,3.6995275,6.6966887,-1.7580823,5.9427223
-1.7580993,5.1170974,5.8253202,8.532938,9.180214,4.1999707,-1.7580988,1.4646304,1.045464,2.2694507,7.6663885,2.7686017,5.410097,-1.7580969,7.3045053
-1.7580993,3.1978774,7.511319,1.8709477,17.64072,5.5185466,-1.7580993,2.0197513,0.47462755,5.340499,8.946927,6.9475193,8.108958,-1.7580972,6.8264575
-1.7507424,2.1362596,7.846836,1.0122412,5.400752,2.8218338,-1.7580878,6.271339,1.0317378,7.044704,1.4601136,4.021393,1.73477,-1.7580746,3.6410913
-1.7580993,2.9452908,9.505362,4.1510825,13.381438,2.5380526,-1.7580993,6.6615725,9.489254,7.924902,14.886962,7.4604583,6.49013,-1.7580893,4.2959166
-1.7580993,2.4491527,1.8998777,4.3720713,10.410806,3.4475856,-1.7580993,-0.36699498,2.2501993,3.885396,9.209937,3.0098326,4.874767,-1.7535152,0.3148847
-1.7580993,5.465417,6.0301027,4.339233,14.99161,3.364353,-1.7580993,3.9890003,8.892772,3.1613936,12.275704,4.733626,3.9843907,-1.7580976,4.9587846
-1.7580993,4.885126,5.0970473,1.3176056,16.214153,6.7972527,-1.7580993,0.9908387,0.0008036253,5.5618525,6.4920382,2.0507505,8.367,-1.7580953,6.820529
-1.7569444,2.5212796,-0.5491848,4.554468,0.40586936,-1.3488368,-1.7574883,4.613352,0.24977754,3.825237,2.1470513,-1.2120495,1.6692547,-1.6350553,5.051691
-1.7580924,6.8081884,4.4570284,2.9982433,12.793981,4.0404644,-1.7580993,2.2366667,2.98166,0.5726523,8.252282,5.7779837,7.74751,-1.7580956,7.005098
-1.7580993,5.821196,3.3097367,-1.2443767,15.938378,0.84524876,-1.7580993,4.937412,-0.28974438,1.6727784,6.4594655,4.1848993,8.367177,-1.7580819,4.2350664
-1.7580993,3.55737,6.6939316,0.91761976,18.263456,4.9773135,-1.7580993,0.2949904,1.3558927,4.3862658,7.0622535,6.751823,9.121235,-1.7580968,6.8276196
-1.7580993,1.6180272,3.7193072,5.908976,5.9131804,1.5204675,-1.7580993,1.1458886,7.301745,3.6525197,5.6115146,3.5910015,10.122959,-1.7557956,5.5778966
-1.7580993,1.0231124,9.911625,6.205102,12.3543,0.50851464,-1.7580993,6.4999337,1.7494153,6.4708486,13.407973,3.3365393,9.200703,-1.7578517,6.3016257
-1.7580907,4.744671,4.8856196,4.3081822,4.743538,4.05816,-1.7580993,1.6461262,2.8035395,3.686066,5.786297,3.441463,8.905805,-1.7563412,4.7964897
-1.7580993,1.4342437,11.602012,7.3589087,6.573917,1.3375779,-1.7580987,4.9802933,2.6572194,6.8825665,8.17341,1.8119302,9.632445,-1.7572612,0.6468561
-1.7580993,3.2381134,7.3051753,1.5370902,18.094648,5.1456947,-1.7580993,0.97456396,0.77031785,5.242065,8.090202,6.9954233,8.728375,-1.7580973,6.5650644
-1.7580993,5.556992,5.664901,1.466133,18.812593,1.6053393,-1.7580993,2.3514295,1.3484046,6.4321027,5.9415255,2.5926893,10.527669,-1.7580974,7.545573
-1.7580993,4.6037197,7.4881005,2.2454572,19.793633,4.102668,-1.7580993,2.284453,0.38908815,7.807816,8.743969,2.5246665,10.474657,-1.7580984,8.201963
-1.7524797,3.667398,4.7159543,1.0522153,4.917845,2.922277,-1.757514,3.227684,0.8160262,5.444584,-0.6781682,1.0624958,4.4222965,-1.7580261,3.5440512
-1.7580972,3.59334,2.235066,9.398343,3.2145374,1.6839974,-1.7580993,11.614786,-0.5030065,12.88998,9.213559,4.039083,4.09075,-1.7580614,7.4363265
-1.7580508,2.708104,7.1858945,1.6372833,6.228187,-0.34460682,-1.7563732,2.5032237,1.6076174,5.41729,1.4021428,1.28319,3.180737,-1.7579248,0.88297373
-1.7580993,1.4850454,4.80513,-0.9887209,5.2043824,-0.15367845,-1.7580328,1.3559409,-0.13467348,7.8191743,1.7533813,1.7890198,3.6722806,-1.7549297,2.6921234
-1.7580993,1.3220537,5.6563363,4.9245462,2.5734909,2.3861504,-1.7580993,11.176253,-0.03465665,6.5319314,3.1889262,0.40707737,4.909045,-1.7580845,-1.374647
-1.7579014,4.071607,9.690555,0.06617515,6.1459885,1.95606,-1.7580916,4.6042333,0.37846106,9.517625,4.9032035,2.4512343,5.984193,-1.7579943,7.2417727
-1.7580929,3.738547,1.9790895,-0.95553756,3.9717348,-1.3087672,-1.7580993,3.86452,1.3289357,12.245541,4.834766,6.6440024,6.209483,-1.7574855,6.4865975
-1.7580993,1.1626111,7.2762384,2.6256669,8.9262705,4.6191196,-1.7580482,2.7770534,5.9626336,5.432191,2.0313413,2.9651089,2.9816325,-1.7530363,0.062716216
-1.7580993,6.3512654,5.8667264,3.8537085,16.931519,4.890996,-1.7580993,1.5517529,1.0279173,4.7424703,7.91353,3.1110945,8.870223,-1.758095,5.7905955
-1.7440082,3.9065604,4.4344435,5.187568,7.771336,3.6804297,-1.7580993,8.078894,3.8078003,3.4146469,9.09061,2.7865367,9.297054,-1.7573643,4.066666
-1.7580993,2.5760102,6.398566,7.3623104,7.920292,2.283713,-1.7580993,0.84443295,0.4282968,2.5690162,6.765745,4.240482,5.336606,-1.7573072,0.66852707
-1.7580993,2.440432,8.448428,-0.49430615,8.99446,7.9490476,-1.7580965,2.976232,3.0793087,4.515983,1.573387,3.8944995,4.198799,-1.7566643,1.3279282
-1.7580993,2.440432,8.448428,-0.49430615,8.99446,7.9490476,-1.7580965,2.976232,3.0793087,4.515983,1.573387,3.8944995,4.198799,-1.7566643,1.3279282
-1.7580022,2.9955375,2.9040146,0.9485405,3.6086395,4.3222685,-1.7162607,1.9206219,0.8376633,4.5348063,1.6825047,2.2318513,0.8244983,-1.7542069,2.8346968
-1.7580993,3.2381134,7.3051753,1.5370902,18.094648,5.1456947,-1.7580993,0.97456396,0.77031785,5.242065,8.090202,6.9954233,8.728375,-1.7580973,6.5650644
-1.7580993,4.421441,1.5990123,8.37212,5.7121487,0.71063346,-1.7580969,1.5362135,1.3979636,1.5059557,4.8908734,3.2572987,2.918958,-1.7575983,4.1100855
-1.7580993,5.31664,3.6552494,2.1190884,14.927272,2.6936646,-1.7580993,0.583084,1.4876465,5.2765017,8.59765,5.4874063,9.356975,-1.7580899,4.7891145
-1.7574646,3.6369529,5.773244,0.6540686,9.752108,3.6356595,-1.7580993,3.3305352,1.6885885,8.093284,7.5757375,1.8009995,6.1644297,-1.7580618,5.857989
-1.7577584,1.4238559,3.4026277,5.481765,6.57694,0.5176146,-1.7580805,3.9774413,-0.46115494,8.932936,8.728189,2.0901444,6.218981,-1.7573973,3.715257
-1.7580993,2.4957554,9.380422,5.8289814,10.306692,6.2800736,-1.7580993,4.255377,-0.78944695,0.19874193,5.527645,2.5504313,8.99396,-1.7569653,2.8022466
-1.7580993,4.7341447,4.324016,0.89914113,16.994164,3.654187,-1.7580993,1.5346977,2.0576801,4.1622853,8.546272,8.16593,6.0723205,-1.758096,6.686415
-1.758099,1.7070727,7.5448346,3.2800395,12.395093,4.526838,-1.7533611,3.9250205,-0.6502299,6.6029496,2.5391173,5.7940536,2.4325802,-1.7580439,3.4175875
-1.7580993,2.61552,6.365292,4.227399,13.580365,2.740553,-1.7580993,-1.1365111,7.9866266,5.3018117,8.578322,6.3765335,7.496984,-1.7576576,2.4051392
